cdl_dataset/dataset/Prepare_breakfast/g2.txt,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_122)', 'walk_executor(fryingpan_2154)', 'grab_executor(fryingpan_215
4)', 'walk_executor(stove_2135)', 'put_executor(fryingpan_2154, stove_2135)', 'switchon_executor(sto
ve_2135)', 'walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_123)', 'walk_executor(oil_2
149)', 'grab_executor(oil_2149)', 'walk_executor(fryingpan_2154)', 'putin_executor(oil_2149, fryingp
an_2154)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)
', 'grab_executor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, f
ryingpan_2154)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutt
ing_board_2123)', 'put_executor(food_egg_2092, cutting_board_2123)', 'walk_executor(knifeblock_76)',
 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'p
utin_executor(food_egg_2092, fryingpan_2154)', 'walk_executor(food_egg_2092)', 'grab_executor(food_e
gg_2092)', 'walk_executor(cutting_board_2123)', 'put_executor(food_egg_2092, cutting_board_2123)', '
walk_executor(curtain_289)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_e
xecutor(fryingpan_2154)', 'putin_executor(food_egg_2092, fryingpan_2154)', 'walk_executor(food_egg_2
092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutting_board_2123)', 'put_executor(food_egg_2
092, cutting_board_2123)', 'walk_executor(knife_2035)', 'walk_executor(food_egg_2092)', 'grab_execut
or(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, fryingpan_2154)'
, 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutting_board_2123)
', 'put_executor(food_egg_2092, cutting_board_2123)', 'walk_executor(mousepad_214)', 'walk_executor(
food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(fo
od_egg_2092, fryingpan_2154)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk
_executor(cutting_board_2123)', 'put_executor(food_egg_2092, cutting_board_2123)', 'walk_executor(cu
pboard_118)', 'open_executor(cupboard_118)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg
_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, fryingpan_2154)', 'walk_exe
cutor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutting_board_2123)', 'put_exe
cutor(food_egg_2092, cutting_board_2123)', 'walk_executor(table_114)', 'walk_executor(food_egg_2092)
', 'grab_executor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, f
ryingpan_2154)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutt
ing_board_2123)', 'put_executor(food_egg_2092, cutting_board_2123)', 'walk_executor(knife_2122)', 'g
rab_executor(knife_2122)', 'walk_executor(food_egg_2092)', 'cut_executor(food_egg_2092)', 'grab_exec
utor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'put_executor(food_egg_2092, fryingpan_2154)'
]","Time consume: 291 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 44","Keystate: k1 - Requires: 2 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(desk_272)', 'walk_executor(desk_193)', 'walk_executor(mousepad_279)', 'walk_executor
(table_270)', 'walk_executor(table_199)', 'walk_executor(coffe_maker_130)', 'open_executor(coffe_mak
er_130)', 'walk_executor(spectacles_2153)', 'grab_executor(spectacles_2153)', 'walk_executor(table_2
70)', 'put_executor(spectacles_2153, table_270)', 'walk_executor(bookshelf_275)', 'walk_executor(boo
kshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(book_2136)', 'grab_executor(book_2136)'
, 'walk_executor(table_270)', 'put_executor(book_2136, table_270)']","Time consume: 70 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 46",1,Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g3.txt,"Sitting on the couch, then turn on the TV with the remote control.","['walk_executor(couch_198)', 'sit_executor(couch_198)', 'walk_executor(television_281) (Failed)', 's
tandup_executor(char)', 'walk_executor(television_281)', 'standup_executor(char) (Failed)', 'switcho
n_executor(television_281)', 'walk_executor(remote_control_2124)', 'touch_executor(remote_control_21
24)', 'grab_executor(remote_control_2124)']","Time consume: 582 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 46","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor.,"['walk_executor(floor_2)', 'walk_executor(floor_3)', 'walk_executor(floor_4)', 'walk_executor(floor_
5)', 'walk_executor(floor_6)', 'walk_executor(floor_7)', 'walk_executor(floor_8)', 'walk_executor(fl
oor_68)', 'walk_executor(floor_69)', 'walk_executor(floor_70)', 'walk_executor(floor_71)', 'walk_exe
cutor(floor_72)', 'walk_executor(floor_73)', 'walk_executor(floor_74)', 'walk_executor(floor_75)', '
walk_executor(floor_76)', 'walk_executor(floor_77)', 'walk_executor(floor_202)', 'walk_executor(floo
r_203)', 'walk_executor(floor_204)', 'walk_executor(floor_205)', 'walk_executor(floor_206)', 'walk_e
xecutor(floor_207)', 'walk_executor(floor_208)', 'walk_executor(floor_320)', 'walk_executor(floor_32
1)', 'walk_executor(floor_322)', 'walk_executor(floor_323)', 'walk_executor(floor_324)', 'walk_execu
tor(floor_325)', 'walk_executor(floor_326)', 'walk_executor(floor_327)', 'walk_executor(floor_328)',
 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_2)
', 'put_executor(vacuum_cleaner_2070, floor_2)', 'wash_executor(floor_2)', 'walk_executor(vacuum_cle
aner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_4)', 'put_executor(vacuum_cl
eaner_2070, floor_4)', 'wash_executor(floor_4)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executo
r(vacuum_cleaner_2070)', 'walk_executor(floor_5)', 'put_executor(vacuum_cleaner_2070, floor_5)', 'wa
sh_executor(floor_5)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', '
walk_executor(floor_7)', 'put_executor(vacuum_cleaner_2070, floor_7)', 'wash_executor(floor_7)', 'wa
lk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_8)', '
put_executor(vacuum_cleaner_2070, floor_8)', 'wash_executor(floor_8)', 'walk_executor(vacuum_cleaner
_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_70)', 'put_executor(vacuum_clean
er_2070, floor_70)', 'wash_executor(floor_70)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor
(vacuum_cleaner_2070)', 'walk_executor(floor_71)', 'put_executor(vacuum_cleaner_2070, floor_71)', 'w
ash_executor(floor_71)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)',
 'walk_executor(floor_72)', 'put_executor(vacuum_cleaner_2070, floor_72)', 'wash_executor(floor_72)'
, 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_7
3)', 'put_executor(vacuum_cleaner_2070, floor_73)', 'wash_executor(floor_73)', 'walk_executor(vacuum
_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_74)', 'put_executor(vacu
um_cleaner_2070, floor_74)', 'wash_executor(floor_74)', 'walk_executor(vacuum_cleaner_2070)', 'grab_
executor(vacuum_cleaner_2070)', 'walk_executor(floor_77)', 'put_executor(vacuum_cleaner_2070, floor_
77)', 'wash_executor(floor_77)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner
_2070)', 'walk_executor(floor_202)', 'put_executor(vacuum_cleaner_2070, floor_202)', 'wash_executor(
floor_202)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_execu
tor(floor_205)', 'put_executor(vacuum_cleaner_2070, floor_205)', 'wash_executor(floor_205)', 'walk_e
xecutor(vacuum_cleaner_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_208)', 'pu
t_executor(vacuum_cleaner_2070, floor_208)', 'wash_executor(floor_208)', 'walk_executor(vacuum_clean
er_2070)', 'grab_executor(vacuum_cleaner_2070)', 'walk_executor(floor_323)', 'put_executor(vacuum_cl
eaner_2070, floor_323)', 'wash_executor(floor_323)', 'walk_executor(vacuum_cleaner_2070)', 'grab_exe
cutor(vacuum_cleaner_2070)', 'walk_executor(floor_328)', 'put_executor(vacuum_cleaner_2070, floor_32
8)', 'wash_executor(floor_328)']","Time consume: 112 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 46","Keystate: k1 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_2110)', 'switchon_executor(computer_2110)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 46","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor.,"['walk_executor(table_127)', 'walk_executor(table_123)', 'walk_executor(kitchen_counter_128)', 'walk
_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'ope
n_executor(fridge_140)', 'walk_executor(kitchen_counter_132)', 'walk_executor(home_office_161)', 'wa
lk_executor(vacuum_cleaner_2094)', 'plugin_executor(vacuum_cleaner_2094)', 'switchon_executor(vacuum
_cleaner_2094)', 'walk_executor(floor_12)', 'wash_executor(floor_12)', 'walk_executor(vacuum_cleaner
_2094)', 'grab_executor(vacuum_cleaner_2094)', 'walk_executor(floor_12)']","Time consume: 320 seconds
Exp_helper query times: 1
Guidance query times: 2
library scale: 46","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dishwasher_1001)', 'op
en_executor(dishwasher_1001)', 'walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk
_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executo
r(sink_42)', 'putin_executor(pot_2069, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(fau
cet_43)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switcho
ff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switcho
n_executor(stove_2065)']","Time consume: 60 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 46","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/make_up_bed/g3.txt,Prepare a cup of water on the nightstand.,"['walk_executor(nightstand_192)', 'walk_executor(nightstand_195)', 'open_executor(nightstand_195)', 
'walk_executor(table_270)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_119
)', 'walk_executor(kitchen_counter_123)', 'walk_executor(table_199)', 'walk_executor(dishwasher_129)
', 'open_executor(dishwasher_129)', 'walk_executor(table_114)', 'walk_executor(cup_2132)', 'grab_exe
cutor(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(fa
ucet_20)', 'walk_executor(nightstand_195)', 'put_executor(cup_2132, nightstand_195)']","Time consume: 79 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 46","Keystate: k1 - Requires: 3 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executo
r(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(fridge_289)', 'switchoff_executor(fri
dge_289)', 'open_executor(fridge_289)', 'open_executor(pot_2069)', 'grab_executor(food_egg_2020)', '
putin_executor(food_egg_2020, pot_2069)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 
'putin_executor(pot_2069, stove_2065)', 'close_executor(stove_2065)', 'switchon_executor(stove_2065)
']","Time consume: 42 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 46","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player with remote control.,"['walk_executor(tvstand_186)', 'walk_executor(tvstand_135)', 'walk_executor(remote_control_2081)', '
grab_executor(remote_control_2081)', 'walk_executor(dvd_player_2085)', 'walk_executor(remote_control
_2081)', 'touch_executor(remote_control_2081)']","Time consume: 659 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 46","Keystate: k1 - Requires: 1 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Write_an_email/g2.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on.","['walk_executor(desk_261)', 'walk_executor(chair_263)', 'walk_executor(computer_379)', 'walk_executo
r(table_123)', 'walk_executor(home_office_161)', 'walk_executor(chair_2118)', 'walk_executor(home_of
fice_161)', 'walk_executor(table_127)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)
', 'open_executor(fridge_140)', 'walk_executor(chair_138)', 'walk_executor(chair_263)', 'walk_execut
or(chair_374)', 'walk_executor(chair_2118)', 'sit_executor(chair_2118)', 'standup_executor(char)', '
walk_executor(mouse_380)', 'touch_executor(mouse_380)']","Time consume: 326 seconds
Exp_helper query times: 1
Guidance query times: 4
library scale: 46","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_2156)', 'open_executor(window_2156)', 'walk_executor(window_191)', 'open_exec
utor(window_191)', 'walk_executor(window_310)', 'open_executor(window_310)', 'walk_executor(curtain_
290)', 'walk_executor(hanger_293)', 'walk_executor(hanger_292)', 'walk_executor(curtain_291)', 'open
_executor(curtain_291)', 'walk_executor(hanger_294)', 'walk_executor(shower_21)', 'walk_executor(dra
wing_33)', 'walk_executor(towel_2128)', 'grab_executor(towel_2128)', 'walk_executor(window_2156)', '
wipe_executor(window_2156)', 'walk_executor(window_191)', 'wipe_executor(window_191)', 'walk_executo
r(window_310)', 'wipe_executor(window_310)']","Time consume: 68 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 48",1,Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(cupboard_229)', 
'open_executor(cupboard_229)', 'walk_executor(coffee_table_2068)', 'walk_executor(washing_machine_20
07)', 'open_executor(washing_machine_2007)', 'walk_executor(kitchen_counter_230)', 'walk_executor(si
nk_231)', 'walk_executor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_
executor(dishwasher_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_2072)'
, 'grab_executor(bowl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2072, dishwashe
r_1001)', 'walk_executor(plate_1000)', 'grab_executor(plate_1000)', 'walk_executor(dishwasher_1001)'
, 'putin_executor(plate_1000, dishwasher_1001)', 'close_executor(dishwasher_1001)', 'switchon_execut
or(dishwasher_1001)', 'walk_executor(fork_2080)', 'wash_executor(fork_2080)', 'walk_executor(fork_20
81)', 'wash_executor(fork_2081)']","Time consume: 94 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 50",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g4.txt,Syntax Error,[],"Time consume: 476 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 50","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 17 steps
Keystate: k3 - Requires: 7 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon.,"['walk_executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(kitchen_counter_122)', 'wa
lk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_execu
tor(food_bacon_2082)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_bacon_2082, fryingpan_2
154)', 'walk_executor(stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 33 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 50","Keystate: k1 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/make_up_bed/g3.txt,Prepare a cup of water on the nightstand.,"['walk_executor(nightstand_262)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_execu
tor(cup_2087)', 'walk_executor(nightstand_262)', 'put_executor(cup_2087, nightstand_262)']","Time consume: 23 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 50","Keystate: k1 - Requires: 5 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Pet_cat/g4.txt,Syntax Error,"['walk_executor(sink_19)', 'walk_executor(sink_120)', 'walk_executor(couch_198)', 'walk_executor(bed
_197)', 'walk_executor(couch_269)', 'walk_executor(cat_2069)', 'walk_executor(sink_19)', 'walk_execu
tor(sink_120)', 'walk_executor(bed_197)', 'walk_executor(couch_198)', 'walk_executor(couch_269)', 'w
alk_executor(cat_2069)', 'walk_executor(sink_19)', 'walk_executor(sink_120)']","Time consume: 457 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 50","Keystate: k1 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_19)', 'walk_executor(sink_120)', 'walk_executor(sink_19)', 'walk_executor(fauce
t_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(soap_2125)',
 'grab_executor(soap_2125)', 'walk_executor(sink_19)', 'putin_executor(soap_2125, sink_19)']","Time consume: 81 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 53",1,Scene_id: 1
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)', 'switchoff_executor(coffe_m
aker_130)', 'open_executor(coffe_maker_130)', 'close_executor(coffe_maker_130)', 'switchon_executor(
coffe_maker_130)', 'switchoff_executor(coffe_maker_130)', 'open_executor(coffe_maker_130)', 'close_e
xecutor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)', 'walk_executor(fridge_126)', 'switc
hoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_executor(pot_78)', 'walk_executor(tra
y_128)', 'walk_executor(bookshelf_275)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)
', 'open_executor(cupboard_118)', 'walk_executor(table_114)', 'walk_executor(milk_2115)', 'open_exec
utor(milk_2115) (Failed)', 'grab_executor(milk_2115)', 'walk_executor(cup_2132)', 'putin_executor(mi
lk_2115, cup_2132)', 'walk_executor(food_sugar_2111)', 'grab_executor(food_sugar_2111)', 'walk_execu
tor(cup_2132)', 'putin_executor(food_sugar_2111, cup_2132)']","Time consume: 231 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 53","Keystate: k1 - Requires: 9 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g2.txt,Turn on the TV with the remote control.,"['walk_executor(television_216)', 'switchon_executor(television_216)', 'walk_executor(table_127)', '
walk_executor(table_193)', 'walk_executor(ceilinglamp_185)', 'walk_executor(tvstand_135)', 'walk_exe
cutor(remote_control_2081)', 'touch_executor(remote_control_2081)', 'grab_executor(remote_control_20
81)', 'touch_executor(remote_control_2081)']","Time consume: 151 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 54",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,[],"Time consume: 289 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 54","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_39)', 'switchon_executor(light_39)']","Time consume: 15 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 55",1,Scene_id: 1
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_276)', 'switchon_executor(computer_276)']","Time consume: 18 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 55","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Drink/g2.txt,Get a cup of water and freeze it.,"['walk_executor(table_199)', 'walk_executor(kitchen_counter_122)', 'walk_executor(sink_19)', 'walk_e
xecutor(cupboard_117)', 'walk_executor(bench_113)', 'walk_executor(kitchen_counter_119)', 'walk_exec
utor(table_114)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(sink_19)', 'p
utin_executor(cup_2132, sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk
_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchoff_executor(fau
cet_20)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)'
, 'putin_executor(cup_2132, fridge_126)']","Time consume: 69 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 56",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(dresser_358)', 'open_executor(dresser_358)', 'walk_executor(dresser_108)', 'open_exe
cutor(dresser_108)', 'walk_executor(closetdrawer_146)', 'walk_executor(closetdrawer_158)', 'walk_exe
cutor(closetdrawer_154)', 'walk_executor(closetdrawer_143)', 'walk_executor(bed_105)', 'walk_executo
r(clothes_underwear_2049)', 'grab_executor(clothes_underwear_2049)', 'walk_executor(sink_42)', 'puti
n_executor(clothes_underwear_2049, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_
43)', 'walk_executor(clothes_underwear_2049)', 'wash_executor(clothes_underwear_2049)', 'walk_execut
or(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(sink_42)', 'putin_executor(soap_2053, sin
k_42)', 'walk_executor(clothes_underwear_2049)', 'wash_executor(clothes_underwear_2049)', 'walk_exec
utor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(washing_machine_2007)', 'open_exec
utor(washing_machine_2007)', 'walk_executor(clothes_underwear_2049)', 'grab_executor(clothes_underwe
ar_2049)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_underwear_2049, washing_ma
chine_2007)', 'walk_executor(detergent_2084)', 'grab_executor(detergent_2084)', 'walk_executor(washi
ng_machine_2007)', 'putin_executor(detergent_2084, washing_machine_2007)', 'plugin_executor(washing_
machine_2007)', 'close_executor(washing_machine_2007)', 'switchon_executor(washing_machine_2007)']","Time consume: 152 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 56","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_275)', 'walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'wa
lk_executor(book_2136)', 'open_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(tabl
e_199)', 'put_executor(book_2136, table_199)', 'walk_executor(light_212)', 'switchon_executor(light_
212)']","Time consume: 59 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 56","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(faucet_232)', 'switchon_executor(faucet_232)', 'switchoff_executor(faucet_232)', 'wa
lk_executor(coffe_maker_290)', 'switchon_executor(coffe_maker_290)', 'switchoff_executor(coffe_maker
_290)', 'open_executor(coffe_maker_290)', 'close_executor(coffe_maker_290)', 'switchon_executor(coff
e_maker_290)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(faucet_43)', 'sw
itchon_executor(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 403 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 56","Keystate: k1 - Requires: 9 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dresser_358)', 'open_e
xecutor(dresser_358)', 'walk_executor(desk_104)', 'walk_executor(table_107)', 'walk_executor(kitchen
_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge
_289)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executor(milk_2043, cup_2063)'
, 'walk_executor(microwave_297)', 'switchoff_executor(microwave_297)', 'open_executor(microwave_297)
', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(microwave_297)', 'putin_exec
utor(cup_2063, microwave_297)', 'close_executor(microwave_297)', 'switchon_executor(microwave_297)']","Time consume: 77 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 58",1,Scene_id: 0
