cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_63)', 'open_executor(window_63)', 'walk_executor(window_86)', 'open_executor(
window_86)', 'walk_executor(window_348)', 'open_executor(window_348)', 'walk_executor(towel_rack_33)
', 'walk_executor(towel_rack_34)', 'walk_executor(closetdrawer_116)', 'walk_executor(towel_2059)', '
walk_executor(closetdrawer_154)', 'walk_executor(hanger_141)', 'walk_executor(towel_2058)', 'walk_ex
ecutor(toaster_292)', 'walk_executor(powersocket_246)', 'walk_executor(bathroom_counter_41)', 'walk_
executor(towel_rack_31)', 'walk_executor(towel_2056)', 'grab_executor(towel_2056)', 'walk_executor(w
indow_63)', 'wipe_executor(window_63)', 'walk_executor(window_86)', 'wipe_executor(window_86)', 'wal
k_executor(window_348)', 'wipe_executor(window_348)']","Time consume: 69 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 109",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g2.txt,Iron a pair of pants.,"['walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'swi
tchon_executor(iron_2117)', 'walk_executor(ironing_board_2099)', 'walk_executor(dresser_377)', 'walk
_executor(table_127)', 'walk_executor(nightstand_262)', 'walk_executor(bed_376)', 'walk_executor(sin
k_133)', 'walk_executor(bathroom_counter_306)', 'walk_executor(bathroom_cabinet_305)', 'open_executo
r(bathroom_cabinet_305)', 'walk_executor(shower_303)', 'walk_executor(bathtub_297)', 'walk_executor(
basket_for_clothes_2040)', 'wash_executor(clothes_pants_2113)', 'grab_executor(clothes_pants_2113)',
 'walk_executor(ironing_board_2099)', 'put_executor(clothes_pants_2113, ironing_board_2099)', 'push_
executor(iron_2117)', 'pull_executor(iron_2117)']","Time consume: 116 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 109","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g1.txt,Turn on the cd player.,"['walk_executor(home_office_161)', 'walk_executor(nightstand_262)', 'walk_executor(bench_122)', 'wal
k_executor(bench_125)', 'walk_executor(bench_124)', 'walk_executor(bench_126)', 'walk_executor(tvsta
nd_135)', 'walk_executor(cd_player_2084)', 'plugin_executor(cd_player_2084)', 'switchon_executor(cd_
player_2084)']","Time consume: 32 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 109","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,"Put milk and egg on the table in dining room. Throw all the items in the fridge to the trashcan. The
n put milk and eggs back in the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(milk_2043)', 'walk_executor(table_226)', 'put_executor(milk_2043, table_226)', 'walk_executo
r(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(table_226)', 'put_executor(food_eg
g_2020, table_226)', 'walk_executor(food_steak_2008)', 'grab_executor(food_steak_2008)', 'walk_execu
tor(trashcan_99)', 'putin_executor(food_steak_2008, trashcan_99)', 'walk_executor(food_apple_2009)',
 'grab_executor(food_apple_2009)', 'walk_executor(trashcan_99)', 'putin_executor(food_apple_2009, tr
ashcan_99)', 'walk_executor(food_bacon_2010)', 'grab_executor(food_bacon_2010)', 'walk_executor(tras
hcan_99)', 'putin_executor(food_bacon_2010, trashcan_99)', 'walk_executor(food_banana_2011)', 'grab_
executor(food_banana_2011)', 'walk_executor(trashcan_99)', 'putin_executor(food_banana_2011, trashca
n_99)', 'walk_executor(food_bread_2012)', 'grab_executor(food_bread_2012)', 'walk_executor(trashcan_
99)', 'putin_executor(food_bread_2012, trashcan_99)', 'walk_executor(food_cake_2013)', 'grab_executo
r(food_cake_2013)', 'walk_executor(trashcan_99)', 'putin_executor(food_cake_2013, trashcan_99)', 'wa
lk_executor(food_carrot_2014)', 'grab_executor(food_carrot_2014)', 'walk_executor(trashcan_99)', 'pu
tin_executor(food_carrot_2014, trashcan_99)', 'walk_executor(food_cereal_2015)', 'grab_executor(food
_cereal_2015)', 'walk_executor(trashcan_99)', 'putin_executor(food_cereal_2015, trashcan_99)', 'walk
_executor(food_cheese_2016)', 'grab_executor(food_cheese_2016)', 'walk_executor(trashcan_99)', 'puti
n_executor(food_cheese_2016, trashcan_99)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_
chicken_2017)', 'walk_executor(trashcan_99)', 'putin_executor(food_chicken_2017, trashcan_99)', 'wal
k_executor(food_dessert_2018)', 'grab_executor(food_dessert_2018)', 'walk_executor(trashcan_99)', 'p
utin_executor(food_dessert_2018, trashcan_99)', 'walk_executor(food_donut_2019)', 'grab_executor(foo
d_donut_2019)', 'walk_executor(trashcan_99)', 'putin_executor(food_donut_2019, trashcan_99)', 'walk_
executor(food_fish_2021)', 'grab_executor(food_fish_2021)', 'walk_executor(trashcan_99)', 'putin_exe
cutor(food_fish_2021, trashcan_99)', 'walk_executor(food_food_2022)', 'grab_executor(food_food_2022)
', 'walk_executor(trashcan_99)', 'putin_executor(food_food_2022, trashcan_99)', 'walk_executor(food_
fruit_2023)', 'grab_executor(food_fruit_2023)', 'walk_executor(trashcan_99)', 'putin_executor(food_f
ruit_2023, trashcan_99)', 'walk_executor(food_hamburger_2024)', 'grab_executor(food_hamburger_2024)'
, 'walk_executor(trashcan_99)', 'putin_executor(food_hamburger_2024, trashcan_99)', 'walk_executor(f
ood_ice_cream_2025)', 'grab_executor(food_ice_cream_2025)', 'walk_executor(trashcan_99)', 'putin_exe
cutor(food_ice_cream_2025, trashcan_99)', 'walk_executor(food_jam_2026)', 'grab_executor(food_jam_20
26)', 'walk_executor(trashcan_99)', 'putin_executor(food_jam_2026, trashcan_99)', 'walk_executor(foo
d_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(trashcan_99)', 'putin_executor(food_k
iwi_2027, trashcan_99)', 'walk_executor(food_lemon_2028)', 'grab_executor(food_lemon_2028)', 'walk_e
xecutor(trashcan_99)', 'putin_executor(food_lemon_2028, trashcan_99)', 'walk_executor(food_noodles_2
029)', 'grab_executor(food_noodles_2029)', 'walk_executor(trashcan_99)', 'putin_executor(food_noodle
s_2029, trashcan_99)', 'walk_executor(food_oatmeal_2030)', 'grab_executor(food_oatmeal_2030)', 'walk
_executor(trashcan_99)', 'putin_executor(food_oatmeal_2030, trashcan_99)', 'walk_executor(food_orang
e_2031)', 'grab_executor(food_orange_2031)', 'walk_executor(trashcan_99)', 'putin_executor(food_oran
ge_2031, trashcan_99)', 'walk_executor(food_onion_2032)', 'grab_executor(food_onion_2032)', 'walk_ex
ecutor(trashcan_99)', 'putin_executor(food_onion_2032, trashcan_99)', 'walk_executor(food_peanut_but
ter_2033)', 'grab_executor(food_peanut_butter_2033)', 'walk_executor(trashcan_99)', 'putin_executor(
food_peanut_butter_2033, trashcan_99)', 'walk_executor(food_pizza_2034)', 'grab_executor(food_pizza_
2034)', 'walk_executor(trashcan_99)', 'putin_executor(food_pizza_2034, trashcan_99)', 'walk_executor
(food_potato_2035)', 'grab_executor(food_potato_2035)', 'walk_executor(trashcan_99)', 'putin_executo
r(food_potato_2035, trashcan_99)', 'walk_executor(food_rice_2036)', 'grab_executor(food_rice_2036)',
 'walk_executor(trashcan_99)', 'putin_executor(food_rice_2036, trashcan_99)', 'walk_executor(food_sa
lt_2037)', 'grab_executor(food_salt_2037)', 'walk_executor(trashcan_99)', 'putin_executor(food_salt_
2037, trashcan_99)', 'walk_executor(food_snack_2038)', 'grab_executor(food_snack_2038)', 'walk_execu
tor(trashcan_99)', 'putin_executor(food_snack_2038, trashcan_99)', 'walk_executor(food_sugar_2039)',
 'grab_executor(food_sugar_2039)', 'walk_executor(trashcan_99)', 'putin_executor(food_sugar_2039, tr
ashcan_99)', 'walk_executor(food_turkey_2040)', 'grab_executor(food_turkey_2040)', 'walk_executor(tr
ashcan_99)', 'putin_executor(food_turkey_2040, trashcan_99)', 'walk_executor(food_vegetable_2041)', 
'grab_executor(food_vegetable_2041)', 'walk_executor(trashcan_99)', 'putin_executor(food_vegetable_2
041, trashcan_99)', 'walk_executor(dry_pasta_2042)', 'grab_executor(dry_pasta_2042)', 'walk_executor
(trashcan_99)', 'putin_executor(dry_pasta_2042, trashcan_99)', 'walk_executor(sauce_2078)', 'grab_ex
ecutor(sauce_2078)', 'walk_executor(trashcan_99)', 'putin_executor(sauce_2078, trashcan_99)', 'walk_
executor(milk_2043)', 'grab_executor(milk_2043)', 'walk_executor(fridge_289)', 'putin_executor(milk_
2043, fridge_289)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(f
ridge_289)', 'putin_executor(food_egg_2020, fridge_289)', 'close_executor(fridge_289)']","Time consume: 553 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 112",1,Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(kitchen_counter_122)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_12
9)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(bookshelf_124)', '
open_executor(bookshelf_124)', 'walk_executor(tray_128)', 'walk_executor(cupboard_117)', 'walk_execu
tor(kitchen_counter_119)', 'walk_executor(bowl_2140)', 'grab_executor(bowl_2140)', 'walk_executor(di
shwasher_129)', 'putin_executor(bowl_2140, dishwasher_129)', 'walk_executor(bowl_2141)', 'grab_execu
tor(bowl_2141)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2141, dishwasher_129)', 'walk
_executor(bowl_2142)', 'grab_executor(bowl_2142)', 'walk_executor(dishwasher_129)', 'putin_executor(
bowl_2142, dishwasher_129)', 'walk_executor(plate_2152)', 'grab_executor(plate_2152)', 'walk_executo
r(dishwasher_129)', 'putin_executor(plate_2152, dishwasher_129)', 'close_executor(dishwasher_129)', 
'switchon_executor(dishwasher_129)', 'walk_executor(fork_2150)', 'grab_executor(fork_2150)', 'walk_e
xecutor(sink_19)', 'putin_executor(fork_2150, sink_19)', 'walk_executor(fork_2150)', 'wash_executor(
fork_2150)']","Time consume: 68 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 115",1,Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g2.txt,Turn on the TV with the remote control.,"['walk_executor(tvstand_116)', 'walk_executor(television_281)', 'walk_executor(remote_control_2124)'
, 'grab_executor(remote_control_2124)', 'touch_executor(remote_control_2124)', 'walk_executor(televi
sion_281)', 'switchon_executor(television_281)']","Time consume: 19 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 116",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_e
xecutor(sink_42)', 'putin_executor(pot_2069, sink_42)', 'walk_executor(faucet_43)', 'switchon_execut
or(faucet_43)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 's
witchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 's
witchon_executor(stove_2065)']","Time consume: 22 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 116","Keystate: k1 - Requires: 15 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(home_office_161)', 'walk_executor(desk_261)', 'walk_executor(chair_263)', 'walk_exec
utor(nightstand_262)', 'walk_executor(nightstand_373)', 'walk_executor(filing_cabinet_378)', 'walk_e
xecutor(kitchen_counter_128)', 'walk_executor(spectacles_2106)', 'grab_executor(spectacles_2106)', '
walk_executor(table_193)', 'put_executor(spectacles_2106, table_193)', 'walk_executor(bookshelf_189)
', 'open_executor(bookshelf_189)', 'walk_executor(bookshelf_136)', 'walk_executor(book_2091)', 'grab
_executor(book_2091)', 'walk_executor(table_193)', 'put_executor(book_2091, table_193)']","Time consume: 56 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 118",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g4.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then store the whole pot
 in the fridge.","['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(sink_231)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_exe
cutor(fridge_289)', 'grab_executor(food_vegetable_2041)', 'walk_executor(sink_42)', 'putin_executor(
food_vegetable_2041, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_ex
ecutor(food_vegetable_2041)', 'wash_executor(food_vegetable_2041)', 'walk_executor(faucet_43)', 'swi
tchoff_executor(faucet_43)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(fo
od_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_executo
r(food_vegetable_2041, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_exec
utor(pot_2069, stove_2065)', 'switchon_executor(stove_2065)', 'grab_executor(pot_2069)', 'walk_execu
tor(fridge_289)', 'putin_executor(pot_2069, fridge_289)', 'close_executor(fridge_289)']","Time consume: 149 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 118","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 11 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,"Put milk and egg on the table in dining room. Throw all the items in the fridge to the trashcan. The
n put milk and eggs back in the fridge.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(milk_2074)', 'walk_executor(table_123)', 'put_executor(milk_2074, table_123)', 'walk_executo
r(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(table_123)', 'put_executor(food_eg
g_2053, table_123)', 'walk_executor(food_steak_2042)', 'grab_executor(food_steak_2042)', 'walk_execu
tor(trashcan_360)', 'putin_executor(food_steak_2042, trashcan_360)', 'walk_executor(food_apple_2043)
', 'grab_executor(food_apple_2043)', 'walk_executor(trashcan_360)', 'putin_executor(food_apple_2043,
 trashcan_360)', 'walk_executor(food_bacon_2044)', 'grab_executor(food_bacon_2044)', 'walk_executor(
trashcan_360)', 'putin_executor(food_bacon_2044, trashcan_360)', 'walk_executor(food_banana_2045)', 
'grab_executor(food_banana_2045)', 'walk_executor(trashcan_360)', 'putin_executor(food_banana_2045, 
trashcan_360)', 'walk_executor(food_cake_2046)', 'grab_executor(food_cake_2046)', 'walk_executor(tra
shcan_360)', 'putin_executor(food_cake_2046, trashcan_360)', 'walk_executor(food_carrot_2047)', 'gra
b_executor(food_carrot_2047)', 'walk_executor(trashcan_360)', 'putin_executor(food_carrot_2047, tras
hcan_360)', 'walk_executor(food_cereal_2048)', 'grab_executor(food_cereal_2048)', 'walk_executor(tra
shcan_360)', 'putin_executor(food_cereal_2048, trashcan_360)', 'walk_executor(food_cheese_2049)', 'g
rab_executor(food_cheese_2049)', 'walk_executor(trashcan_360)', 'putin_executor(food_cheese_2049, tr
ashcan_360)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor
(trashcan_360)', 'putin_executor(food_chicken_2050, trashcan_360)', 'walk_executor(food_dessert_2051
)', 'grab_executor(food_dessert_2051)', 'walk_executor(trashcan_360)', 'putin_executor(food_dessert_
2051, trashcan_360)', 'walk_executor(food_donut_2052)', 'grab_executor(food_donut_2052)', 'walk_exec
utor(trashcan_360)', 'putin_executor(food_donut_2052, trashcan_360)', 'walk_executor(food_fish_2054)
', 'grab_executor(food_fish_2054)', 'walk_executor(trashcan_360)', 'putin_executor(food_fish_2054, t
rashcan_360)', 'walk_executor(food_food_2055)', 'grab_executor(food_food_2055)', 'walk_executor(tras
hcan_360)', 'putin_executor(food_food_2055, trashcan_360)', 'walk_executor(food_fruit_2056)', 'grab_
executor(food_fruit_2056)', 'walk_executor(trashcan_360)', 'putin_executor(food_fruit_2056, trashcan
_360)', 'walk_executor(food_hamburger_2057)', 'grab_executor(food_hamburger_2057)', 'walk_executor(t
rashcan_360)', 'putin_executor(food_hamburger_2057, trashcan_360)', 'walk_executor(food_ice_cream_20
58)', 'grab_executor(food_ice_cream_2058)', 'walk_executor(trashcan_360)', 'putin_executor(food_ice_
cream_2058, trashcan_360)', 'walk_executor(food_jam_2059)', 'grab_executor(food_jam_2059)', 'walk_ex
ecutor(trashcan_360)', 'putin_executor(food_jam_2059, trashcan_360)', 'walk_executor(food_kiwi_2060)
', 'grab_executor(food_kiwi_2060)', 'walk_executor(trashcan_360)', 'putin_executor(food_kiwi_2060, t
rashcan_360)', 'walk_executor(food_lemon_2061)', 'grab_executor(food_lemon_2061)', 'walk_executor(tr
ashcan_360)', 'putin_executor(food_lemon_2061, trashcan_360)', 'walk_executor(food_noodles_2062)', '
grab_executor(food_noodles_2062)', 'walk_executor(trashcan_360)', 'putin_executor(food_noodles_2062,
 trashcan_360)', 'walk_executor(food_oatmeal_2063)', 'grab_executor(food_oatmeal_2063)', 'walk_execu
tor(trashcan_360)', 'putin_executor(food_oatmeal_2063, trashcan_360)', 'walk_executor(food_peanut_bu
tter_2064)', 'grab_executor(food_peanut_butter_2064)', 'walk_executor(trashcan_360)', 'putin_executo
r(food_peanut_butter_2064, trashcan_360)', 'walk_executor(food_pizza_2065)', 'grab_executor(food_piz
za_2065)', 'walk_executor(trashcan_360)', 'putin_executor(food_pizza_2065, trashcan_360)', 'walk_exe
cutor(food_potato_2066)', 'grab_executor(food_potato_2066)', 'walk_executor(trashcan_360)', 'putin_e
xecutor(food_potato_2066, trashcan_360)', 'walk_executor(food_rice_2067)', 'grab_executor(food_rice_
2067)', 'walk_executor(trashcan_360)', 'putin_executor(food_rice_2067, trashcan_360)', 'walk_executo
r(food_salt_2068)', 'grab_executor(food_salt_2068)', 'walk_executor(trashcan_360)', 'putin_executor(
food_salt_2068, trashcan_360)', 'walk_executor(food_snack_2069)', 'grab_executor(food_snack_2069)', 
'walk_executor(trashcan_360)', 'putin_executor(food_snack_2069, trashcan_360)', 'walk_executor(food_
sugar_2070)', 'grab_executor(food_sugar_2070)', 'walk_executor(trashcan_360)', 'putin_executor(food_
sugar_2070, trashcan_360)', 'walk_executor(food_turkey_2071)', 'grab_executor(food_turkey_2071)', 'w
alk_executor(trashcan_360)', 'putin_executor(food_turkey_2071, trashcan_360)', 'walk_executor(food_v
egetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk_executor(trashcan_360)', 'putin_executo
r(food_vegetable_2072, trashcan_360)', 'walk_executor(dry_pasta_2073)', 'grab_executor(dry_pasta_207
3)', 'walk_executor(trashcan_360)', 'putin_executor(dry_pasta_2073, trashcan_360)', 'walk_executor(s
auce_2101)', 'grab_executor(sauce_2101)', 'walk_executor(trashcan_360)', 'putin_executor(sauce_2101,
 trashcan_360)', 'walk_executor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(fridge_140)'
, 'putin_executor(milk_2074, fridge_140)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2
053)', 'walk_executor(fridge_140)', 'putin_executor(food_egg_2053, fridge_140)', 'close_executor(fri
dge_140)']","Time consume: 448 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 121",1,Scene_id: 2
cdl_dataset/dataset/Drink/g2.txt,Get a cup of water and freeze it.,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(kitchen_counter_128)', 'walk_executor(kitchen_counter_129)', 'walk_executor(kitchen_counter
_132)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 
'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(sin
k_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)',
 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(sink_133)', 'putin_ex
ecutor(cup_2087, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'walk_exe
cutor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet
_134)', 'walk_executor(fridge_140)', 'putin_executor(cup_2087, fridge_140)']","Time consume: 72 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 123",1,Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g4.txt,"Iron a shirt, and put it in on the bed.","['walk_executor(ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'swi
tchon_executor(iron_2089)', 'walk_executor(closetdrawer_116)', 'walk_executor(closetdrawer_160)', 'w
alk_executor(hanger_141)', 'walk_executor(table_107)', 'walk_executor(hanger_124)', 'walk_executor(h
anger_114)', 'walk_executor(washing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_exe
cutor(bathroom_cabinet_40)', 'open_executor(bathroom_cabinet_40)', 'walk_executor(nightstand_100)', 
'open_executor(nightstand_100)', 'walk_executor(toaster_292)', 'walk_executor(bathroom_counter_41)',
 'walk_executor(towel_rack_34)', 'walk_executor(basket_for_clothes_2006)', 'wash_executor(clothes_sh
irt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(
clothes_shirt_2086, ironing_board_2074)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(bed_10
5)', 'put_executor(clothes_shirt_2086, bed_105)']","Time consume: 167 seconds
Exp_helper query times: 2
Guidance query times: 1
library scale: 123","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g2.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on.","['walk_executor(home_office_319)', 'walk_executor(chair_356)', 'walk_executor(computer_417)', 'walk_
executor(desk_104)', 'walk_executor(chair_103)', 'sit_executor(chair_103)', 'standup_executor(char)'
, 'walk_executor(chair_356)', 'sit_executor(chair_356)', 'standup_executor(char)', 'walk_executor(mo
use_413)', 'touch_executor(mouse_413)']","Time consume: 68 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 125",1,Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_fish_2021)', 'walk_executor(sink_42)', 'putin_executor(food_fish_2021, sink_42)', 'walk
_executor(food_fish_2021)', 'wash_executor(food_fish_2021)', 'walk_executor(milk_2043)', 'grab_execu
tor(milk_2043)', 'walk_executor(table_226)', 'put_executor(milk_2043, table_226)', 'walk_executor(fo
od_turkey_2040)', 'grab_executor(food_turkey_2040)', 'walk_executor(table_226)', 'put_executor(food_
turkey_2040, table_226)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_exec
utor(table_226)', 'put_executor(food_egg_2020, table_226)', 'walk_executor(food_fish_2021)', 'grab_e
xecutor(food_fish_2021)', 'walk_executor(table_226)', 'put_executor(food_fish_2021, table_226)', 'wa
lk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(table_226)', 'pu
t_executor(food_chicken_2017, table_226)']","Time consume: 87 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 125","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on the table in dining room.","['walk_executor(table_114)', 'walk_executor(milk_2115)', 'grab_executor(milk_2115)', 'put_executor(m
ilk_2115, table_114)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor
(fridge_126)', 'grab_executor(food_turkey_2112)', 'walk_executor(table_114)', 'put_executor(food_tur
key_2112, table_114)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executo
r(table_114)', 'put_executor(food_egg_2092, table_114)', 'walk_executor(food_fish_2093)', 'grab_exec
utor(food_fish_2093)', 'walk_executor(table_114)', 'put_executor(food_fish_2093, table_114)', 'walk_
executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(table_114)', 'put_e
xecutor(food_chicken_2089, table_114)']","Time consume: 39 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 127",1,Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g1.txt,Clean a shirt and iron this shirt.,"['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(sink_1
33)', 'walk_executor(ironing_board_2099)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_13
1)', 'walk_executor(cleaning_solution_2098)', 'walk_executor(cupboard_130)', 'walk_executor(bathroom
_counter_306)', 'walk_executor(walllamp_44)', 'walk_executor(home_office_161)', 'walk_executor(micro
wave_149)', 'open_executor(microwave_149)', 'walk_executor(door_38)', 'walk_executor(bathroom_cabine
t_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(bench_125)', 'walk_executor(nightstan
d_262)', 'walk_executor(table_127)', 'walk_executor(shower_303)', 'walk_executor(wallshelf_191)', 'w
alk_executor(toilet_302)', 'open_executor(toilet_302)', 'walk_executor(walllamp_289)', 'walk_executo
r(tablelamp_236)', 'walk_executor(window_346)', 'open_executor(window_346)', 'walk_executor(towel_ra
ck_298)', 'walk_executor(drawing_389)', 'walk_executor(walllamp_183)', 'walk_executor(light_258)', '
walk_executor(bed_376)', 'walk_executor(filing_cabinet_378)', 'walk_executor(bathtub_297)']","Time consume: 361 seconds
Exp_helper query times: 5
Guidance query times: 3
library scale: 127","Keystate: k1 - Requires: 2 steps
Keystate: k2 - Requires: 10 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Write_an_email/g3.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on. Then type the keyboard to send a e-mail.","['walk_executor(home_office_241)', 'walk_executor(chair_271)', 'sit_executor(chair_271)', 'standup_e
xecutor(char)', 'walk_executor(mouse_280)', 'touch_executor(mouse_280)', 'walk_executor(keyboard_278
)', 'type_executor(keyboard_278)']","Time consume: 54 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 127","Keystate: k1 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 1
